Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S57343578,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L935743,"MBBS, NC, Chatham Co, Route 02, Mason Neck",35.86032,-78.9906,5/19/2019,5:30 AM,eBird - Traveling Count,175,1,16.093,,3,,"1&#61;0,2&#61;0,3&#61;0,4&#61;0,5&#61;0,6&#61;0,7&#61;0,8&#61;0,9&#61;0,10&#61;1,11&#61;0,12&#61;0,13&#61;0,14&#61;0,15&#61;0,16&#61;0,17&#61;0,18&#61;0,19&#61;0,20&#61;0","observers&#61;Norman Budnitz, Mike Schultz, Karen Hogan; weather&#61;68-75 F, clear, wind calm; vehicles&#61;110; habitat&#61;1P,PO, 2M,M, 3M,P, 4M,H, 5BP,BP, 6BS,BO, 7 M,B, 8B,B, 9BO,B, 10S,M, 11BM,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,BO, 19B,B, 20O,O; notes&#61;Scarlet Tanager after stop 2, Accipiter sp after stop 17",
S6505879,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,5/30/2010,5:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Haven Wiley; others&#61;Minna Wiley; weather&#61;high clouds, 75F, no wind, no rain; vehicles&#61;14; habitat&#61;1B,P, 2M,B, 3P,O, 4P,H, 5S,B, 6S,B, 7S,S, 8B,P, 9P,S, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15M,S, 16H,S, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61; Chuck-will's-widow and Whip-poor-will singing at the same time at stop 1, Chuck-will's-widow also at stop 2, Blue-headed Vireos at stops 10 & 11 & 13 sang persistently in tall open pine woodland (distinctive slow sweet phrases including simple downslurs), Loggerhead Shrike on power line at stop 17 allowed close study",
S8435675,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,6/18/2011,5:25 AM,eBird - Traveling Count,180,1,16.093,,2,,,"observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;30; habitat@16R&#61;H; weather&#61;overcast, no wind, 70-75F; habitat&#61;1B,P, 2M,B, 3P,H, 4P,H, 5S,B, 6S,B, 7S,S, 8B,P, 9P,S, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15M,S, 16H,H, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61;CWWI at 4 stops, BHVI in usual place, secondary/shrub habitats maturing at several stops.",
S10907166,Common Yellowthroat,Geothlypis trichas,32921,3,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,6/3/2012,5:29 AM,eBird - Traveling Count,110,1,16.093,,2,,,"observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;42; habitat@3R&#61;S; habitat@6L&#61;P; habitat@9R&#61;P; habitat@15L&#61;P; weather&#61;cool, 60F, sunny, calm; habitat&#61;1B,P, 2M,B, 3P,S, 4P,H, 5S,B, 6P,B, 7S,S, 8B,P, 9P,P, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15P,S, 16H,H, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61;Chuck-will's-widow and Blue-headed Vireo in the usual locations.",
S14377144,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,6/9/2013,5:25 AM,eBird - Traveling Count,110,1,16.093,,1,,,"observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;19; habitat&#61;no changes; weather&#61;70F, high overcast, calm; notes&#61;Chuck-will's-widow at the first two stops as usual; Red-headed Woodpecker and Wild Turkey for the first time on this count; no Blue-headed Vireo this year",
S18795077,Common Yellowthroat,Geothlypis trichas,32921,5,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,6/15/2014,5:25 AM,eBird - Traveling Count,100,1,16.093,,2,,,"observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;12; habitat@7L&#61;P(formerly S); weather&#61;65F, clear, patchy fog, no wind; notes&#61;Whip-poor-will at the first stop and Chuck-will's-widow at the first three stops; several new clear-cuts increased Prairie Warblers to 3; no Blue-headed Vireo again this year",
S23493324,Common Yellowthroat,Geothlypis trichas,32921,5,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,5/17/2015,5:30 AM,eBird - Traveling Count,115,1,16.093,,2,,",,,,1,,,,,1,,,1,,,1,1,,,","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;21; habitat@3R&#61;P(formerly S); habitat@9R&#61;M(formerly P); habitat@15L(formerly P); habitat@15R(formerly S); weather&#61;65F, clear, bright overcast, no wind; notes&#61;date earlier than in previous years for this route; earlier date perhaps explains the high number of singing Red-eyed Vireos; Whip-poor-will and Chuck-will's-widow at the first stop as usual; Blue-headed Vireo once again at stop 12 in pine flatwoods with sparse understory",
S30095873,Common Yellowthroat,Geothlypis trichas,32921,6,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,6/5/2016,5:25 AM,eBird - Traveling Count,100,1,16.093,,2,,",,,,1,,,,,3,1,,,,,,,1,,","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;9; habitat&#61;no changes; weather&#61;70F, sunny early becoming overcast, no wind; notes&#61;warm, calm, clear weather made for lots of singing; both Whip-poor-will and Chuck-will's-widow at the first few stops as usual; first Bobwhite in years",
S37534504,Common Yellowthroat,Geothlypis trichas,32921,3,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,6/4/2017,5:25 AM,eBird - Traveling Count,105,1,16.093,,2,,",,,,1,,,,,1,,,1,,,,,,,","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;9; habitat&#61;no changes; weather&#61;65F, scattered clouds, sunny, no wind; notes&#61;fewer Indigo Buntings but more Great Crested Flycatchers than usual",
S46296632,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,6/3/2018,5:25 AM,eBird - Traveling Count,110,1,16.093,,2,,",,,,,,,,,,1,,1,,,,,,,","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;15; habitat@1R&#61;BB (formerly P); weather&#61;70-75F, overcast becoming clear, no wind; notes&#61;BHVI in pines with reduced understory as usual; no CWWI nor EWPW at stop 1R (both formerly regular here before habitat changed to B this year); CWWI heard at stop 3L (where occasionally heard formerly); EWPW heard 1.0 miles north of stop 1 (see pre-count on this date); BHVI singing in pine flatwoods (tall pines managed to reduce understory) in same habitat and same general location where it has occurred on these censuses for the past 20 years!",
S57230615,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,6/9/2019,5:25 AM,eBird - Traveling Count,105,1,16.093,,2,,",,,,,,,,,1,,,1,,,,,,,","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;7; habitat@11&#61;SS (formerly PP), @12&#61;SS (formerly PP); weather&#61;70F, thick overcast, no wind; notes&#61;large area along Moncure Flatwood Road, formerly mature pines, had been clearcut, but with remaining seed trees and scattered shrubs; no CWWI nor EWPW at stop 1 nor during 3 pre-count stops (both formerly regular here); EASO and GHOW heard at one of 3 pre-count stops; LOSH singing on Christian Chapel Church Rd (0.4 mile south of old US1) from trees in and beside large grassy field; no BHVI at stop 12 (formerly regular here before clear-cutting); this year is the first with hearing aids, which increased detection of distant birds and BGGN",
S6542079,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,6/1/2010,5:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 65F, light wind, no rain; vehicles&#61;18; notes&#61;low flying small plane",
S8365786,Common Yellowthroat,Geothlypis trichas,32921,3,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,5/28/2011,5:30 AM,eBird - Traveling Count,135,1,16.093,,2,,,"observers&#61;Michael Schultz; others&#61;Lois Schultz; weather&#61;low 80's, overcast, no wind at all (unusual); vehicles&#61;10",
S14418522,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,5/26/2013,5:30 AM,eBird - Traveling Count,106,1,16.093,,2,,"1&#61;0,2&#61;0,3&#61;0,4&#61;0,5&#61;0,6&#61;0,7&#61;0,8&#61;0,9&#61;0,10&#61;0,11&#61;0,12&#61;0,13&#61;0,14&#61;1,15&#61;0,16&#61;0,17&#61;0,18&#61;0,19&#61;0,20&#61;0","observers&#61;Mike Schultz, Lois Schultz; weather&#61;daytime, 50 F, wind calm; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,B, 6B,O, 7B,BO, 8O,O, 9B,B, 10PS,PS, 11M,B, 12HB,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M; vehicles&#61;3",
S18551742,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,5/25/2014,5:30 AM,eBird - Traveling Count,113,1,16.093,,2,,"1&#61;0,2&#61;0,3&#61;0,4&#61;0,5&#61;0,6&#61;0,7&#61;0,8&#61;0,9&#61;0,10&#61;0,11&#61;1,12&#61;0,13&#61;0,14&#61;0,15&#61;0,16&#61;1,17&#61;0,18&#61;0,19&#61;0,20&#61;0","observers&#61;Mike Schultz, Lois Schultz; weather&#61;daytime, 55 F, overcast, wind calm; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M; vehicles&#61;6",
S23728955,Common Yellowthroat,Geothlypis trichas,32921,3,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,5/25/2015,5:30 AM,eBird - Traveling Count,80,1,16.093,,2,,"1&#61;0,2&#61;0,3&#61;0,4&#61;0,5&#61;0,6&#61;0,7&#61;0,8&#61;0,9&#61;0,10&#61;0,11&#61;0,12&#61;1,13&#61;0,14&#61;0,15&#61;1,16&#61;0,17&#61;1,18&#61;0,19&#61;0,20&#61;0","observers&#61;Schultz, Michael; others&#61;Schultz, Lois; weather&#61;;55F; wind&#61;calm; vehicles&#61;1; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M",
S30320694,Common Yellowthroat,Geothlypis trichas,32921,0,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,6/14/2016,5:30 AM,eBird - Traveling Count,109,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 60F, no wind, no rain; vehicles&#61;13; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M",
S37597683,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,6/4/2017,5:34 AM,eBird - Traveling Count,134,1,16.093,,2,,"1&#61;0,	2&#61;0,	3&#61;0,	4&#61;0,	5&#61;0,	6&#61;0,	7&#61;1,	8&#61;0,	9&#61;0,	10&#61;0,	11&#61;0,	12&#61;0,	13&#61;0,	14&#61;0,	15&#61;0,	16&#61;0,	17&#61;0,	18&#61;0,	19&#61;0,	20&#61;0","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 60F, no wind, no rain; vehicles&#61;4; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M;notes&#61;1 Wild turkey walked across the road before the start at stop 16, 2 Wild turkeys and 1 Blue grossbeak before the start of stop 17",
S46346482,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,5/31/2018,5:30 AM,eBird - Traveling Count,120,1,16.093,,2,,"1=0,2=0,3=0,4=0,5=0,6=0,7=0,8=0,9=0,10=1,11=0,12=1,13=0,14=0,15=0,16=0,17=0,18=0,19=0,20=0","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=M. Schultz, L. Schultz; weather=overcast, 72F, no wind, no measurable rain; vehicles=20; habitat=1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M",
S68956274,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,6/2/2019,5:30 AM,eBird - Traveling Count,60,1,16.093,,2,,"1=0,2=0,3=0,4=0,5=0,6=0,7=0,8=0,9=0,10=0,11=0,12=0,13=0,14=0,15=1,16=0,17=1,18=0,19=0,20=0","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=M. Schultz, K. Hogan; weather=clear, 76F, no wind, no measurable rain; vehicles=4; habitat=1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16B,S, 17O,O, 18O,OWB, 19H,O, 20M,M",
S69674732,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,5/25/2020,5:30 AM,eBird - Traveling Count,129,1,32.187,,1,,",,,,,,,,,,,,,, ,,1,,,","mbbs chathamn route 4.  Observer=Michael Schultz; weather=66F,overcast,no wind; vehicles=2; habitat@16L=B; No WOTH, no GRCA, no FISP",
S6567746,Common Yellowthroat,Geothlypis trichas,32921,0,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,6/5/2010,5:30 AM,eBird - Traveling Count,120,1,16.093,,3,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Colyer Durovich; weather&#61;initially foggy then clear, 75-85 F, light wind, no rain; vehicles&#61;10",
S8391875,Common Yellowthroat,Geothlypis trichas,32921,4,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,6/4/2011,5:35 AM,eBird - Traveling Count,130,1,16.093,,3,,,observers&#61;Tom Driscoll; weather&#61;?; vehicles&#61;?; notes&#61;heard 2 Indian Peafowl,
S69723942,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,5/27/2020,5:32 AM,eBird - Traveling Count,130,1,16.093,,2,,,"observers=tom driscoll, Elizabeth Keating; starting weather=66F, overcast, light wind; some rain on and off during the count; ending weather=66F, overcast, no breeze; vehicles=14;",
S6567732,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L937617,"MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road",35.8186701,-79.4742528,6/20/2010,5:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;hazy to clear, 70 to 80F, light wind, no rain; vehicles&#61;9; notes&#61;no unusual circumstances",
S46441474,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L937617,"MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road",35.8186701,-79.4742528,6/10/2018,5:34 AM,eBird - Traveling Count,105,1,16.093,,1,,,"observers&#61;Roger Shaw; weather&#61;70F, partly cloudy, patches of fog early; vehicles&#61;3;",
S57785573,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L937617,"MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road",35.8186701,-79.4742528,6/29/2019,5:33 AM,eBird - Traveling Count,106,1,16.093,,1,,,"observers&#61;Roger Shaw; weather&#61;69F, clear; vehicles&#61;11;",
S70170352,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L937617,"MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road",35.8186701,-79.4742528,6/7/2020,5:30 AM,eBird - Traveling Count,112,1,16.093,,1,,,"observers=Roger Shaw; weather=69F, partly cloudy; vehicles=4;",
S10955226,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L1580652,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,6/9/2012,5:28 AM,eBird - Traveling Count,118,1,15.288,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook, Lesley Starke; weather=59F, partly cloudy,wind 0-5 mph; vehicles=1; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5S,S, 6S,S, 7S,S, 8S,M, 9M,S, 10H,H, 11M,B, 12H,H, 13O,O, 14B,O, 15B,O, 16B,H, 17M,M, 18H,B, 19S,S, 20S,O; habitat@2L=O (clearcut)",
S14378027,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L1580652,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,6/9/2013,5:34 AM,eBird - Traveling Count,115,1,15.288,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook, Lesley Starke; weather=70F, foggy-mostly cloudy,wind 0-5 mph; vehicles=1; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5S,S, 6S,S, 7S,S, 8S,M, 9M,S, 10H,H, 11M,B, 12H,H, 13O,O, 14B,O, 15B,O, 16B,H, 17M,M, 18H,B, 19S,S, 20S,O",
S19088028,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L1580652,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,7/13/2014,5:32 AM,eBird - Traveling Count,138,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=75F, foggy-sunny,wind 0-5 mph; vehicles=7; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5S,S, 6S,S, 7S,S, 8S,M, 9M,S, 10H,H, 11M,B, 12H,H, 13O,O, 14B,O, 15B,O, 16B,H, 17M,M, 18H,B, 19S,S, 20S,O",
S24073594,Common Yellowthroat,Geothlypis trichas,32921,4,US-NC,Chatham,L1580652,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,6/27/2015,5:32 AM,eBird - Traveling Count,118,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=75F, overcast,wind 0-5 mph; vehicles=2; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5M,M, 6P,P, 7P,P, 8P,M, 9M,M, 10H,H, 11M,B, 12H,H, 13O,B/O, 14B,O, 15B,O, 16B,H, 17M,M, 18M,H, 19H,M, 20O/P,O/B",
S30307302,Common Yellowthroat,Geothlypis trichas,32921,5,US-NC,Chatham,L1580652,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,6/19/2016,5:25 AM,eBird - Traveling Count,118,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Will Cook; weather&#61;53F, clear,wind 0-5 mph; vehicles&#61;1; habitat&#61;1H,M, 2O,S, 3M,S, 4P,P, 5M,M, 6P,P, 7P,P, 8P,M, 9M,M, 10H,H, 11M,B, 12H,H, 13O,B/O, 14B,O, 15B,O, 16B,H, 17M,M, 18M,H, 19H,M, 20OP,BO",
S46773873,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L7620247,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,6/16/2018,5:32 AM,eBird - Traveling Count,60,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=68F, mostly cloudy,wind calm; vehicles=10",
S57475828,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L9490070,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,6/15/2019,5:32 AM,eBird - Traveling Count,60,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=55-75F, clear,wind calm; vehicles=6",
S6802842,Common Yellowthroat,Geothlypis trichas,32921,1,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,6/6/2010,5:30 AM,eBird - Traveling Count,120,1,16.093,,3,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Girolami, P. Reid, J. Murray; weather&#61;clear, 65F, light wind, no rain; vehicles&#61;9; notes&#61;nothing unusual",
S8327867,Common Yellowthroat,Geothlypis trichas,32921,4,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,5/29/2011,5:35 AM,eBird - Traveling Count,120,1,16.093,,3,,,"weather=70F, cloudy, no breeze; observers=Martha Girolami, Judy Murray; others=Pat Reid; 13-year cicadas humming constantly in background",
S10993478,Common Yellowthroat,Geothlypis trichas,32921,7,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,6/17/2012,5:25 AM,eBird - Traveling Count,140,1,16.093,,3,,,"observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;52F, clear, no wind, Venus and new moon in perfect alignment rising; vehicles&#61;5; notes&#61;stop 6 three ducks flew over too quick to ID, stop 15 and 16 accipter species flew by too quick to ID.",
S14538010,Common Yellowthroat,Geothlypis trichas,32921,2,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,6/30/2013,5:30 AM,eBird - Traveling Count,135,1,16.093,,3,,,"observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;72F, cloudy, heavy rain earlier, no breeze; vehicles&#61;11; notes&#61;leopard frogs calling@1, four bats@2 and one each@3 and 4, female turkey calling after time@15, four purple martins after time at 20.",
S18584227,Common Yellowthroat,Geothlypis trichas,32921,3,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,5/25/2014,5:30 AM,eBird - Traveling Count,152,1,16.093,,3,,,"observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;54F, clear, no breeze; vehicles&#61;8; habitat@5L&#61;B; notes&#61;bridge on Castle Farm Road under repair, road closed had to drive around to other end in order to continue count, hence, extra time, housing development near stop 5, before start time we heard 2 whip-poor-wills, 2 killdeer, bluebird, great-crested flycatcher and eastern wood pewee.",
